PROVINCE,ME,Year,CODE,A_ha,pro_t,Yield_t_ha,data_completeness_ratio,data_quality,total_days_available,expected_days,missing_days,gs_tmax_mean,gs_tmin_mean,gs_tmean_mean,gs_dtr_mean,gs_hum_mean,gs_vpd_mean,gs_prep_total,gs_days,gs_valid_ratio,ngs_tmax_mean,ngs_tmin_mean,ngs_tmean_mean,ngs_dtr_mean,ngs_hum_mean,ngs_vpd_mean,ngs_prep_total,ngs_days,ngs_valid_ratio,planting_day,harvest_day
14,尖草坪区,1990,140108,1749.865302,7049.776534,4.028753828,1,excellent,365,365,0,28.5872,15.624,21.7304,12.9632,63.496,0.967371771,200.6,125,0.342465753,9.189147287,-2.98372093,2.55503876,12.17286822,57.53488372,0.370338999,127.5,129,0.353424658,130,254
14,尖草坪区,1991,140108,1812.820391,5799.091471,3.198933276,1,excellent,365,365,0,29.2816,15.4256,22.2656,13.856,59.48,1.115105137,166.1,125,0.342465753,9.674418605,-3.299224806,2.71627907,12.97364341,50.97674419,0.402107312,126.4,129,0.353424658,130,254
14,尖草坪区,1992,140108,1858.596617,6919.790758,3.723126738,1,excellent,366,366,0,28.0312,15.5928,21.4192,12.4384,61.448,1.026097124,296.7,125,0.341530055,10.91860465,-3.092248062,3.472093023,14.01085271,43.58914729,0.536309679,31.8,129,0.352459016,130,254
14,尖草坪区,1993,140108,1777.050454,7112.646367,4.002501084,1,excellent,365,365,0,27.5488,14.6872,20.7704,12.8616,63.656,0.933391328,245,125,0.342465753,10.18449612,-3.436434109,3.097674419,13.62093023,43.10077519,0.549467319,21.8,129,0.353424658,130,254
14,尖草坪区,1994,140108,1995.952487,8561.39195,4.28937663,1,excellent,365,365,0,29.172,16.7048,22.6192,12.4672,60.832,1.065739062,296.2,125,0.342465753,10.88372093,-2.379844961,3.753488372,13.26356589,44.68992248,0.523968252,75,129,0.353424658,130,254
14,尖草坪区,1995,140108,2049.607123,7881.740293,3.845488339,1,excellent,365,365,0,27.5744,16.0592,21.4656,11.5152,63.272,0.967693777,475.1,125,0.342465753,11.35426357,-3.568217054,3.358139535,14.92248062,35.69767442,0.57733447,49,129,0.353424658,130,254
14,尖草坪区,1996,140108,2019.560527,7392.204818,3.660303675,1,excellent,366,366,0,26.9792,15.7776,20.9136,11.2016,68.016,0.802782531,518.2,125,0.341530055,8.917829457,-4.489147287,1.820930233,13.40697674,33.82945736,0.49221744,68.9,129,0.352459016,130,254
14,尖草坪区,1997,140108,2017.414341,7289.613304,3.613344644,1,excellent,365,365,0,30.0688,16.0672,23.0288,14.0016,53.128,1.329923739,141.1,125,0.342465753,11.09612403,-2.094573643,4.186821705,13.19069767,48.59689922,0.472903946,68.1,129,0.353424658,130,254
14,尖草坪区,1998,140108,2350,12587,5.356170213,1,excellent,365,365,0,29.2256,15.744,22.1296,13.4816,62.296,1.022926975,248.1,125,0.342465753,11.73023256,-1.615503876,4.586821705,13.34573643,49.84496124,0.507039347,78.3,129,0.353424658,130,254
14,尖草坪区,1999,140108,2380,9496,3.989915966,1,excellent,365,365,0,30.056,17.4648,23.5,12.5912,56.984,1.281000772,197.8,125,0.342465753,12.72015504,-2.062790698,5.082945736,14.78294574,33.14728682,0.653686205,14.9,129,0.353424658,130,254
14,尖草坪区,2000,140108,1660,8397,5.058433735,1,excellent,366,366,0,28.8584,16.576,22.2816,12.2824,61.728,1.04831898,313.5,125,0.341530055,10.72325581,-3.882170543,3.253488372,14.60542636,38.92248062,0.613973292,20.4,129,0.352459016,130,254
14,尖草坪区,2001,140108,1530,3787,2.475163399,1,excellent,365,365,0,30.1192,16.3464,22.9608,13.7728,55.512,1.287852458,163.1,125,0.342465753,11.49922481,-2.79379845,4.065891473,14.29302326,41.5503876,0.566533777,35.1,129,0.353424658,130,254
14,尖草坪区,2002,140108,1360,6232,4.582352941,1,excellent,365,365,0,28.5704,16.2256,21.9944,12.3448,64.72,0.978828195,310.3,125,0.342465753,13.28139535,-0.99379845,5.73875969,14.2751938,39.48837209,0.601888627,49.4,129,0.353424658,130,254
14,尖草坪区,2003,140108,1730,7025,4.060693642,1,excellent,365,365,0,27.696,15.2888,21.1824,12.4072,64.44,0.907897179,265.1,125,0.342465753,9.734108527,-2.479844961,3.352713178,12.21395349,57.42635659,0.404753408,65,129,0.353424658,130,254
14,尖草坪区,2004,140108,2310,8511,3.684415584,1,excellent,366,366,0,27.4896,15.4416,21.0368,12.048,63.136,0.951197574,363.5,125,0.341530055,12.07364341,-2.331007752,4.373643411,14.40465116,42.78294574,0.586101971,40.5,129,0.352459016,130,254
14,尖草坪区,2005,140108,2580,8050,3.120155039,1,excellent,365,365,0,29.7664,16.2592,22.592,13.5072,57.424,1.212952268,241.6,125,0.342465753,10.41550388,-3.941860465,2.902325581,14.35736434,42.79069767,0.603076336,17,129,0.353424658,130,254
14,尖草坪区,2006,140108,3030,8913,2.941584158,1,excellent,365,365,0,28.8416,16.8992,22.412,11.9424,58.904,1.157238412,264.1,125,0.342465753,12.08294574,-1.879069767,4.814728682,13.9620155,40.39534884,0.65599325,38.1,129,0.353424658,130,254
14,尖草坪区,2007,140108,3280,9157,2.791768293,1,excellent,365,365,0,28.8464,16.6152,22.1488,12.2312,59.256,1.120114197,366.7,125,0.342465753,12.00232558,-1.434883721,4.820155039,13.4372093,43.6124031,0.601574284,65.5,129,0.353424658,130,254
14,尖草坪区,2008,140108,3600,10074,2.798333333,1,excellent,366,366,0,28.2672,15.8008,21.4904,12.4664,59.488,1.060377143,294.6,125,0.341530055,10.00077519,-2.768992248,3.141860465,12.76976744,49.09302326,0.472873722,100.4,129,0.352459016,130,254
14,尖草坪区,2009,140108,3728.4,10540.5,2.827084004,1,excellent,365,365,0,28.6568,16.4784,22.1368,12.1784,56.096,1.254348538,511.6,125,0.342465753,12.42015504,-1.23875969,4.978294574,13.65891473,40.53488372,0.629158161,26.4,129,0.353424658,130,254
14,尖草坪区,2010,140108,3819.2,11703.2,3.064306661,1,excellent,365,365,0,29.004,17.232,22.6528,11.772,56.512,1.263126427,262.8,125,0.342465753,9.743410853,-2.279844961,3.005426357,12.02325581,46.4496124,0.486106543,60.6,129,0.353424658,130,254
14,尖草坪区,2011,140108,3787.9,12443.8,3.285144803,1,excellent,365,365,0,28.1584,15.9608,21.4752,12.1976,60.744,1.025446704,361.1,125,0.342465753,9.901550388,-3.660465116,2.511627907,13.5620155,36.55813953,0.580039675,57.4,129,0.353424658,130,254
14,尖草坪区,2012,140108,3896.5,12213.4,3.1345,1,excellent,366,366,0,28.052,16.3432,21.6496,11.7088,59.544,1.057624474,322.2,125,0.341530055,10.64883721,-2.644186047,3.36124031,13.29302326,42.02325581,0.579486704,37.3,129,0.352459016,130,254
14,尖草坪区,2013,140108,3797.99,12574.42,3.3108,1,excellent,365,365,0,29.0224,17.2888,22.7,11.7336,58.656,1.167143977,323.1,125,0.342465753,12.61937984,-1.484496124,4.746511628,14.10387597,39.69767442,0.61992946,56.8,129,0.353424658,130,254
14,尖草坪区,2014,140108,3635,13380,3.6809,1,excellent,365,365,0,28.8368,16.3936,21.952,12.4432,56.944,1.164180217,312,125,0.342465753,12.36434109,-1.224031008,4.810077519,13.58837209,44.17829457,0.55845954,58.8,129,0.353424658,130,254
14,尖草坪区,2015,140108,3246,12333,3.7994,1,excellent,365,365,0,29.1808,16.4744,22.2888,12.7064,54.296,1.264554883,235.5,125,0.342465753,12.30852713,-1.49379845,4.674418605,13.80232558,41.3875969,0.584919398,60.4,129,0.353424658,130,254
14,尖草坪区,2016,140108,3472.7,13156.9,3.7887,1,excellent,366,366,0,28.3368,16.6832,21.9448,11.6536,61.872,1.008014171,500.6,125,0.341530055,11.69069767,-2.040310078,4.108527132,13.73100775,38.66666667,0.590385974,49.2,129,0.352459016,130,254
14,尖草坪区,2017,140108,3377.5,13129.4,3.8873,1,excellent,365,365,0,29.9296,17.0352,22.8696,12.8944,57.208,1.23255788,312.2,125,0.342465753,12.17984496,-1.06124031,4.852713178,13.24108527,41.49612403,0.586073937,49.9,129,0.353424658,130,254
14,尖草坪区,2018,140108,3190.6,12541.2,3.93,1,excellent,365,365,0,29.1088,17.404,22.7456,11.7048,61.664,1.08454994,478.9,125,0.342465753,12.72325581,-1.676744186,4.665891473,14.4,39.89147287,0.608797008,35.4,129,0.353424658,130,254
14,尖草坪区,2019,140108,2613.4,9722.1,3.7201,1,excellent,365,365,0,30.0528,16.344,22.5856,13.7088,51.896,1.334396354,315.4,125,0.342465753,12.09534884,-2.604651163,3.960465116,14.7,38.24031008,0.571908959,59.1,129,0.353424658,130,254
14,尖草坪区,2020,140108,2213.4,9997.1,4.5167,1,excellent,366,366,0,29.02277778,16.30701613,22.07457885,12.71576165,56.5375,1.169610552,384.6136364,125,0.341530055,12.83449612,-1.752945736,4.78496124,14.58744186,45.14418605,0.579713939,59.4,129,0.352459016,130,254
14,尖草坪区,2021,140108,2152.5,10361.7,4.8137,1,excellent,365,365,0,28.75406222,16.16614222,21.74449778,12.58792,60.22506667,1.052141965,339.4045455,125,0.342465753,12.58292851,-1.211481481,4.913591731,13.79440999,39.75839793,0.580090722,47.38,129,0.353424658,130,254
14,尖草坪区,2022,140108,2291.6,11097.2,4.8426,1,excellent,365,365,0,29.33376,16.64912,22.55888,12.68464,59.21066667,1.153222832,420.4081818,125,0.342465753,12.38937984,-1.706124031,4.664108527,14.09550388,43.50542636,0.598991983,21.29818182,129,0.353424658,130,254
14,万柏林区,1984,140109,268.3299203,371.1110562,1.383040161,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1985,140109,246.9854949,354.6957447,1.436099496,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1986,140109,298.8219567,431.2688243,1.443230039,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1987,140109,326.2647895,407.4204206,1.248741616,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1988,140109,338.6648843,509.2551425,1.503714043,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1989,140109,313.7630546,537.3976177,1.712749828,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1990,140109,372.9176052,699.4036965,1.875491226,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1991,140109,386.3341012,575.3240534,1.48918786,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1992,140109,396.0895724,686.5078931,1.73321375,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1993,140109,378.7110921,705.6409713,1.86326988,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1994,140109,425.361781,849.3700684,1.996818018,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1995,140109,436.7962375,781.9422742,1.790176304,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1996,140109,430.3929419,733.3757815,1.703967956,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1997,140109,429.9355636,723.1977448,1.682107288,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1998,140109,630,1997,3.16984127,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,1999,140109,500,541,1.082,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2000,140109,300,561,1.87,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2001,140109,480,588,1.225,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2002,140109,540,1183,2.190740741,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2003,140109,400,716,1.79,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2004,140109,440,804,1.827272727,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2005,140109,550,1196,2.174545455,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2006,140109,510,491,0.962745098,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2007,140109,650,1016,1.563076923,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2008,140109,300,558,1.86,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2009,140109,717.8,1245,1.734466425,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2010,140109,596.7,247.8,,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2011,140109,643.4,918.7,1.427883121,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2012,140109,604.8,1034.6,1.7107,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2013,140109,550.85,1294.29,2.3496,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2014,140109,312,1054,3.3782,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2015,140109,330,782,2.3709,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2016,140109,288.5,1369.2,4.7459,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2017,140109,275,835,3.0364,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2018,140109,79.6,270,3.3915,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2019,140109,80.4,212.8,2.6468,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2020,140109,107.3,280,2.6095,,,,,,,,,,,,,,,,,,,,,,,,,
14,万柏林区,2021,140109,112.4,284.3,2.53,1,excellent,365,365,0,28.18020264,16.18948087,21.44199681,11.99072177,60.34631148,1.034917582,239.4111111,125,0.342465753,11.93436693,-0.173169681,5.124741602,12.10753661,43.09186047,0.541965542,3.343055556,129,0.353424658,130,254
14,万柏林区,2022,140109,120,325.8,2.7141,0.964383562,excellent,352,365,13,30.46666667,11.86666667,21.43333333,18.6,37,1.605709368,462.2111111,125,0.342465753,3.433333333,-6.355555556,-2.388888889,9.788888889,56.15,0.224897314,7.166666667,117,0.320547945,130,254
14,晋源区,1984,140110,845.4857951,4660.450905,5.512157546,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1985,140110,778.2312432,4454.305732,5.723627483,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1986,140110,941.5637264,5415.918359,5.752046524,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1987,140110,1028.033865,5116.427647,4.976905746,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1988,140110,1067.105557,6395.278584,5.993107753,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1989,140110,988.6419127,6748.694689,6.826227578,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1990,140110,1175.033099,8783.18373,7.474839419,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1991,140110,1217.307389,7224.978778,5.935213113,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1992,140110,1248.046087,8621.2369,6.907787293,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1993,140110,1193.287906,8861.51207,7.426130796,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1994,140110,1340.28044,10666.47689,7.958391821,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1995,140110,1376.309484,9819.711697,7.134813654,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1996,140110,1356.133219,9209.808675,6.791227105,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1997,140110,1354.692057,9081.991841,6.704100605,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1998,140110,1070,6674,6.237383178,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,1999,140110,950,6475,6.815789474,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2000,140110,1160,8718,7.515517241,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2001,140110,1130,8502,7.523893805,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2002,140110,1130,8166,7.226548673,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2003,140110,1080,7462,6.909259259,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2004,140110,1870,12704,6.793582888,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2005,140110,2020,13639,6.751980198,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2006,140110,2090,12912,6.177990431,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2007,140110,2290,13596,5.937117904,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2008,140110,2200,13780,6.263636364,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2009,140110,2674.4,16055,6.003215675,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2010,140110,2830.9,17736.4,6.265286658,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2011,140110,2837.9,18200.4,6.413333803,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2012,140110,2929.3,18837.4,6.4306,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2013,140110,2996.48,20962.15,6.9956,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2014,140110,2830,21514,7.6021,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2015,140110,2318,19532,8.4261,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2016,140110,2392.9,19621.6,8.1999,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2017,140110,2209.9,19233.1,8.7032,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2018,140110,1005.9,8819.3,8.7675,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2019,140110,691.6,2375.9,3.4354,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2020,140110,638.7,2904,4.5466,,,,,,,,,,,,,,,,,,,,,,,,,
14,晋源区,2021,140110,645.9,2739.2,4.2408,1,excellent,365,365,0,29.05692996,17.36549925,22.62102666,11.6914307,62.36502732,1.054501286,168.2545455,125,0.342465753,13.09010884,0.787221831,6.170665375,12.30288701,43.93184755,0.580255763,1.380606061,129,0.353424658,130,254
14,晋源区,2022,140110,672.7,2982.2,4.4332,0.964383562,excellent,352,365,13,31.72727273,12.7,22.28181818,19.02727273,41.2,1.578332246,314.2962121,125,0.342465753,2.972727273,-6.436363636,-2.527272727,9.409090909,68.4,0.160418296,9.390909091,117,0.320547945,130,254
14,清徐县,1980,140121,2160.0108,13605,6.298579618,1,excellent,366,366,0,28.5608,15.776,21.7704,12.7848,64.48,0.944642755,250.8,125,0.341530055,9.456589147,-3.258914729,2.604651163,12.71550388,46.30232558,0.456309875,54,129,0.352459016,130,254
14,清徐县,1981,140121,2066.677,12475,6.036260141,1,excellent,365,365,0,27.7848,16.2344,21.928,11.5504,65.488,0.922959585,251.7,125,0.342465753,11.8751938,-2.381395349,4.510852713,14.25658915,38.52713178,0.604036293,39.5,129,0.353424658,130,254
14,清徐县,1982,140121,2133.344,11665,5.46794141,1,excellent,365,365,0,28.1008,15.9448,21.9312,12.156,63.296,0.999553111,293.1,125,0.342465753,11.90620155,-2.040310078,4.68372093,13.94651163,48.29457364,0.52186156,32.7,129,0.353424658,130,254
14,清徐县,1983,140121,2200.011,11580,5.263610046,1,excellent,365,365,0,27.6768,15.9152,21.6224,11.7616,68.656,0.840648142,337.2,125,0.342465753,10.25116279,-2.912403101,3.36744186,13.16356589,45.03875969,0.481972376,44.2,129,0.353424658,130,254
14,清徐县,1984,140121,2333.345,15280,6.548538686,1,excellent,366,366,0,27.36,15.7592,21.4088,11.6008,70.48,0.777466215,242.9,125,0.341530055,9.117829457,-4.063565891,2.193023256,13.18139535,43.72093023,0.449480877,33.4,129,0.352459016,130,254
14,清徐县,1985,140121,2600.013,14385,5.532664644,1,excellent,365,365,0,28.0328,16.4624,21.88,11.5704,68.728,0.863277518,312.4,125,0.342465753,10.38139535,-2.434108527,3.524031008,12.81550388,46.68217054,0.519523487,29.9,129,0.353424658,130,254
14,清徐县,1986,140121,4200.021,22293,5.307830604,1,excellent,365,365,0,29.0192,15.5608,22.084,13.4584,61.16,1.066229321,189.5,125,0.342465753,11.18449612,-3.103875969,3.589147287,14.28837209,39.95348837,0.538322763,19.8,129,0.353424658,130,254
14,清徐县,1987,140121,4066.687,20610,5.068007447,1,excellent,365,365,0,28.9496,15.9624,22.1528,12.9872,62.248,1.032807753,260.3,125,0.342465753,12.19379845,-1.581395349,4.615503876,13.7751938,47.84496124,0.514520418,53,129,0.353424658,130,254
14,清徐县,1988,140121,3906.6862,23779,6.08674431,1,excellent,366,366,0,27.4984,16.5992,21.4976,10.8992,70.88,0.752817212,431.4,125,0.341530055,9.833333333,-2.850387597,2.879069767,12.68372093,45.43410853,0.489549877,39.2,129,0.352459016,130,254
14,清徐县,1989,140121,5806.6957,35913,6.184756677,1,excellent,365,365,0,27.4144,16.116,21.4368,11.2984,65.112,0.896553957,252.5,125,0.342465753,10.3620155,-1.385271318,4.012403101,11.74728682,55.23255814,0.48167232,29.7,129,0.353424658,130,254
14,清徐县,1990,140121,5300.0265,34235,6.459401665,1,excellent,365,365,0,28.3608,16.6608,22.2136,11.7,64.776,0.961791603,199.1,125,0.342465753,9.487596899,-1.597674419,3.319379845,11.08527132,61.09302326,0.369946842,123,129,0.353424658,130,254
14,清徐县,1991,140121,5233.3595,25319,4.838001288,1,excellent,365,365,0,29.148,16.7568,22.6968,12.3912,61.344,1.091119508,218.2,125,0.342465753,10.09224806,-1.719379845,3.572868217,11.81162791,58.12403101,0.381586525,94.3,129,0.353424658,130,254
14,清徐县,1992,140121,5870,30497,5.195400341,1,excellent,366,366,0,28.2144,16.0184,21.7168,12.196,63.104,0.990690638,297.1,125,0.341530055,11.32790698,-2.395348837,3.989147287,13.72325581,47.33333333,0.534957944,20.1,129,0.352459016,130,254
14,清徐县,1993,140121,6753.3671,41370,6.125833142,1,excellent,365,365,0,27.472,15.228,21.028,12.244,65.944,0.88866668,310.5,125,0.342465753,11.04341085,-2.434883721,3.894573643,13.47829457,48.1627907,0.54336058,18.9,129,0.353424658,130,254
14,清徐县,1994,140121,8110,56841,7.008754624,1,excellent,365,365,0,29.5624,17.26,23.2568,12.3024,61.776,1.079844515,242.6,125,0.342465753,11.43255814,-1.717829457,4.425581395,13.1503876,45.48062016,0.529676518,74.7,129,0.353424658,130,254
14,清徐县,1995,140121,11120,66116,5.945683453,1,excellent,365,365,0,28.1176,16.4624,22.1768,11.6552,63.352,1.010182185,346.5,125,0.342465753,12.02170543,-2.786046512,4.148837209,14.80775194,40.46511628,0.581050581,27,129,0.353424658,130,254
14,清徐县,1996,140121,9590,66741,6.959436913,1,excellent,366,366,0,27.3632,16.1744,21.5736,11.1888,67.528,0.852687886,445.1,125,0.341530055,9.369767442,-3.439534884,2.493023256,12.80930233,42.00775194,0.480719844,42.1,129,0.352459016,130,254
14,清徐县,1997,140121,9430,53924,5.718345705,1,excellent,365,365,0,30.5488,16.8392,23.6896,13.7096,53.328,1.370485884,117.4,125,0.342465753,11.84341085,-1.13255814,5.009302326,12.97596899,51.69767442,0.480094457,66.8,129,0.353424658,130,254
14,清徐县,1998,140121,9740,44192,4.537166324,1,excellent,365,365,0,29.1616,16.7024,22.5088,12.4592,64.032,0.997585049,248.6,125,0.342465753,12.10542636,-0.429457364,5.243410853,12.53488372,51.86046512,0.50544382,81.4,129,0.353424658,130,254
14,清徐县,1999,140121,9490,60429,6.367650158,1,excellent,365,365,0,29.8576,17.6376,23.5712,12.22,59.264,1.212954294,211.2,125,0.342465753,13.1751938,-0.924031008,5.597674419,14.09922481,37.72093023,0.632537594,18.5,129,0.353424658,130,254
14,清徐县,2000,140121,7110,52468,7.379465541,1,excellent,366,366,0,29.0416,17.16,22.7584,11.8816,61.936,1.073376421,300.1,125,0.341530055,11.35116279,-2.493023256,4.011627907,13.84418605,42.03100775,0.629584045,13.7,129,0.352459016,130,254
14,清徐县,2001,140121,9280,49586,5.343318966,1,excellent,365,365,0,30.22,17.0992,23.5144,13.1208,55.368,1.32460988,147.7,125,0.342465753,12.11627907,-1.499224806,4.824031008,13.61550388,44.63565891,0.589568151,24,129,0.353424658,130,254
14,清徐县,2002,140121,7450,48861,6.55852349,1,excellent,365,365,0,28.6936,16.9952,22.6336,11.6984,63.792,1.038385905,289.3,125,0.342465753,13.68139535,0.509302326,6.555813953,13.17209302,40.63565891,0.640454217,39.9,129,0.353424658,130,254
14,清徐县,2003,140121,7910,47226,5.970417193,1,excellent,365,365,0,27.792,16.5472,21.9424,11.2448,63.328,0.986428536,213.4,125,0.342465753,10.42403101,-1.149612403,4.166666667,11.57364341,57.3255814,0.439967472,56.6,129,0.353424658,130,254
14,清徐县,2004,140121,15190,91480,6.022383147,1,excellent,366,366,0,27.8832,16.4816,21.7528,11.4016,62.784,0.99845566,371.2,125,0.341530055,13.01550388,-0.734883721,5.514728682,13.7503876,41.13178295,0.640524794,22.2,129,0.352459016,130,254
14,清徐县,2005,140121,16700,97545,5.841017964,1,excellent,365,365,0,29.9264,17.2488,23.1968,12.6776,61.056,1.146081417,254.2,125,0.342465753,11.28139535,-2.455813953,4.020155039,13.7372093,42.37984496,0.649227481,17.8,129,0.353424658,130,254
14,清徐县,2006,140121,16010,101085,6.313866334,1,excellent,365,365,0,28.7304,17.2848,22.5376,11.4456,61.912,1.06689352,349.1,125,0.342465753,12.7744186,-0.812403101,5.557364341,13.58682171,43.48062016,0.65392824,27.8,129,0.353424658,130,254
14,清徐县,2007,140121,16210,105588,6.51375694,1,excellent,365,365,0,29.0208,16.6416,22.4264,12.3792,62.984,1.037642757,361.8,125,0.342465753,12.55658915,-0.975968992,5.404651163,13.53255814,46.00775194,0.598545447,49.2,129,0.353424658,130,254
14,清徐县,2008,140121,15000,98983,6.598866667,1,excellent,366,366,0,28.4824,16.4336,22.1752,12.0488,57.104,1.171069777,201.2,125,0.341530055,10.34263566,-1.627131783,3.895348837,11.96976744,50.51162791,0.50197042,82.5,129,0.352459016,130,254
14,清徐县,2009,140121,16884.8,100684,5.962996304,1,excellent,365,365,0,28.4184,16.6792,22.2864,11.7392,58.368,1.2037054,468.9,125,0.342465753,12.83953488,-0.365891473,5.693023256,13.20542636,40.90697674,0.663613459,33.7,129,0.353424658,130,254
14,清徐县,2010,140121,16878.9,105904.3,6.274360296,1,excellent,365,365,0,29.1768,17.5816,23.0048,11.5952,58.448,1.22693854,186.9,125,0.342465753,10.30930233,-1.680620155,3.718604651,11.98992248,48,0.492572085,65.3,129,0.353424658,130,254
14,清徐县,2011,140121,18332,104884.8,5.721405193,1,excellent,365,365,0,27.8576,16.3304,21.808,11.5272,59.288,1.09458038,226.5,125,0.342465753,10.26666667,-2.66124031,3.379844961,12.92790698,38.06976744,0.615449392,40.3,129,0.353424658,130,254
14,清徐县,2012,140121,18756.9,107797.1,5.7471,1,excellent,366,366,0,28.1336,16.9312,22.26,11.2024,60.24,1.085175684,426.4,125,0.341530055,10.85193798,-2.080620155,3.834108527,12.93255814,46.94573643,0.56995122,33.7,129,0.352459016,130,254
14,清徐县,2013,140121,19507.77,114485.54,5.8687,1,excellent,365,365,0,29.156,17.6192,23.1144,11.5368,58.736,1.198824461,274,125,0.342465753,13.01705426,-1.105426357,5.256589147,14.12248062,42.20155039,0.633162189,41.9,129,0.353424658,130,254
14,清徐县,2014,140121,19488,124410,6.3839,1,excellent,365,365,0,28.7768,15.84,21.96,12.9368,64.168,0.972824109,293.9,125,0.342465753,12.61007752,-1.102325581,5.055813953,13.7124031,51.39534884,0.493703649,43.7,129,0.353424658,130,254
14,清徐县,2015,140121,19827.4,104031,5.2468,1,excellent,365,365,0,29.256,15.936,22.372,13.32,59.168,1.139213409,210.5,125,0.342465753,12.94031008,-1.562015504,5.131007752,14.50232558,46.96124031,0.546574868,62.9,129,0.353424658,130,254
